,age,education-num,race,gender,capital-gain,capital-loss,hours-per-week,income,marital-status_Divorced,marital-status_Married-AF-spouse,marital-status_Married-civ-spouse,marital-status_Married-spouse-absent,marital-status_Never-married,marital-status_Separated,marital-status_Widowed,relationship_Husband,relationship_Not-in-family,relationship_Other-relative,relationship_Own-child,relationship_Unmarried,relationship_Wife
32559,69,11,1,0,0,0,40,0,0,0,0,0,0,0,1,0,0,0,0,1,0
32560,34,9,1,1,0,1672,42,0,0,0,1,0,0,0,0,1,0,0,0,0,0
32561,52,15,1,1,15024,0,40,1,0,0,1,0,0,0,0,1,0,0,0,0,0
32562,22,10,1,0,0,0,30,0,0,0,1,0,0,0,0,0,0,0,0,0,1
32563,47,13,1,1,0,0,40,0,0,0,1,0,0,0,0,1,0,0,0,0,0
32564,45,11,1,0,0,0,40,0,0,0,0,0,1,0,0,0,0,0,0,1,0
32565,23,13,1,0,0,1590,40,0,0,0,0,0,1,0,0,0,0,0,1,0,0
32566,41,13,1,1,0,0,40,0,0,0,0,0,1,0,0,0,1,0,0,0,0
32567,32,13,1,1,0,0,40,1,0,0,1,0,0,0,0,1,0,0,0,0,0
32568,57,14,1,1,0,0,60,1,0,0,1,0,0,0,0,1,0,0,0,0,0
32569,34,13,1,1,0,0,40,0,0,0,0,0,1,0,0,0,0,0,1,0,0
32570,44,11,1,1,0,0,50,1,0,0,1,0,0,0,0,1,0,0,0,0,0
32571,46,9,1,1,0,0,48,1,0,0,1,0,0,0,0,1,0,0,0,0,0
32572,60,14,1,0,3325,0,35,0,0,0,0,0,1,0,0,0,1,0,0,0,0
32573,46,14,1,0,0,0,40,0,0,0,0,0,0,1,0,0,0,0,0,1,0
32574,32,14,1,0,0,0,52,0,0,0,0,0,1,0,0,0,1,0,0,0,0
32575,44,14,1,1,0,1887,60,1,0,0,1,0,0,0,0,1,0,0,0,0,0
32576,43,9,1,1,0,0,40,0,0,0,1,0,0,0,0,1,0,0,0,0,0
32577,48,7,1,0,0,0,42,0,1,0,0,0,0,0,0,0,1,0,0,0,0
32578,55,13,1,1,15024,0,60,1,0,0,1,0,0,0,0,1,0,0,0,0,0
32579,24,13,1,1,0,0,40,0,0,0,0,0,1,0,0,0,0,0,1,0,0
32580,65,10,1,0,0,0,20,0,1,0,0,0,0,0,0,0,1,0,0,0,0
32581,51,7,1,1,0,0,60,1,0,0,1,0,0,0,0,1,0,0,0,0,0
32582,42,13,1,1,0,0,40,1,0,0,1,0,0,0,0,1,0,0,0,0,0
32583,36,10,1,1,0,0,40,0,0,0,1,0,0,0,0,1,0,0,0,0,0
32584,19,6,1,1,0,0,30,0,0,0,0,0,1,0,0,0,0,0,0,1,0
32585,24,4,1,1,0,0,50,0,0,0,0,0,1,0,0,0,0,1,0,0,0
32586,52,9,1,1,0,0,40,0,0,0,1,0,0,0,0,1,0,0,0,0,0
32587,28,5,1,0,0,0,35,0,0,0,0,0,1,0,0,0,1,0,0,0,0
32588,42,13,1,1,0,0,40,0,0,0,1,0,0,0,0,1,0,0,0,0,0
32589,25,9,1,1,0,0,70,0,0,0,1,0,0,0,0,1,0,0,0,0,0
32590,53,12,1,1,0,0,45,1,0,0,1,0,0,0,0,1,0,0,0,0,0
32591,35,9,1,1,0,0,36,0,0,0,1,0,0,0,0,1,0,0,0,0,0
32592,20,9,1,1,0,0,40,0,1,0,0,0,0,0,0,0,1,0,0,0,0
32593,38,13,0,1,13550,0,40,1,0,0,0,0,1,0,0,0,1,0,0,0,0
32594,46,13,1,1,0,0,40,0,1,0,0,0,0,0,0,0,0,1,0,0,0
32595,18,7,1,1,0,0,15,0,0,0,0,0,1,0,0,0,0,1,0,0,0
32596,58,9,1,1,0,0,40,0,0,0,1,0,0,0,0,0,0,1,0,0,0
32597,41,10,1,0,0,0,35,0,0,0,1,0,0,0,0,0,0,0,0,0,1
32598,66,9,1,1,2653,0,40,0,0,0,1,0,0,0,0,1,0,0,0,0,0
32599,38,10,1,0,0,0,40,0,1,0,0,0,0,0,0,0,0,0,0,1,0
32600,29,10,1,0,0,0,28,0,1,0,0,0,0,0,0,0,0,0,0,1,0
32601,39,10,1,1,0,0,40,0,0,0,1,0,0,0,0,1,0,0,0,0,0
32602,44,9,1,1,0,0,40,1,0,0,1,0,0,0,0,0,0,0,1,0,0
32603,29,16,1,0,0,0,80,0,0,0,0,0,1,0,0,0,1,0,0,0,0
32604,29,9,1,1,0,0,70,0,0,0,1,0,0,0,0,1,0,0,0,0,0
32605,47,10,1,1,0,0,45,0,0,0,1,0,0,0,0,1,0,0,0,0,0
32606,62,13,1,1,0,0,60,1,0,0,1,0,0,0,0,1,0,0,0,0,0
32607,29,13,1,0,0,0,55,0,0,0,0,0,1,0,0,0,1,0,0,0,0
32608,27,7,1,1,0,0,40,0,0,0,0,0,1,0,0,0,0,1,0,0,0
32609,53,10,1,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,1
32610,29,12,1,1,0,0,40,0,0,0,0,0,1,0,0,0,1,0,0,0,0
32611,62,9,1,1,0,0,40,0,0,0,1,0,0,0,0,1,0,0,0,0,0
32612,72,9,1,0,0,0,25,0,0,0,0,0,0,0,1,0,1,0,0,0,0
32613,27,9,1,1,0,0,40,0,0,0,0,0,1,0,0,0,0,0,1,0,0
32614,38,10,1,1,0,0,55,0,0,0,1,0,0,0,0,1,0,0,0,0,0
32615,27,9,1,1,0,0,45,0,1,0,0,0,0,0,0,0,1,0,0,0,0
32616,49,14,1,1,0,0,60,0,1,0,0,0,0,0,0,0,1,0,0,0,0
32617,56,13,1,1,0,0,40,1,0,0,1,0,0,0,0,1,0,0,0,0,0
32618,52,15,1,1,0,0,40,1,0,0,1,0,0,0,0,1,0,0,0,0,0
32619,22,9,0,0,0,0,40,0,0,0,1,0,0,0,0,0,0,0,0,0,1
32620,37,13,1,1,0,0,40,0,0,0,1,0,0,0,0,1,0,0,0,0,0
32621,55,9,0,1,0,0,40,0,1,0,0,0,0,0,0,0,0,1,0,0,0
32622,38,10,0,1,0,0,65,0,0,0,1,0,0,0,0,1,0,0,0,0,0
32623,45,10,1,0,0,1340,50,0,0,0,0,0,1,0,0,0,1,0,0,0,0
32624,35,13,1,1,0,0,40,1,0,0,1,0,0,0,0,1,0,0,0,0,0
32625,21,10,1,1,0,0,60,0,0,0,0,0,1,0,0,0,0,0,0,1,0
32626,54,13,1,0,0,0,45,0,0,0,1,0,0,0,0,0,0,0,0,0,1
32627,19,9,1,0,0,0,40,0,0,0,0,0,1,0,0,0,0,0,1,0,0
32628,48,14,1,1,0,0,55,1,0,0,1,0,0,0,0,1,0,0,0,0,0
32629,41,9,1,1,0,0,40,0,0,0,1,0,0,0,0,1,0,0,0,0,0
32630,20,5,1,0,0,0,40,0,0,0,0,0,1,0,0,0,0,0,1,0,0
32631,56,7,0,0,0,0,40,0,0,0,1,0,0,0,0,0,0,0,0,0,1
32632,49,9,1,0,0,0,40,0,1,0,0,0,0,0,0,0,0,1,0,0,0
32633,17,6,1,0,0,0,20,0,0,0,0,0,1,0,0,0,0,0,1,0,0
32634,45,4,1,0,0,0,20,0,0,0,0,0,1,0,0,0,0,0,1,0,0
32635,46,9,1,1,0,0,50,0,1,0,0,0,0,0,0,0,1,0,0,0,0
32636,39,9,1,1,0,0,40,0,1,0,0,0,0,0,0,0,0,0,1,0,0
32637,52,9,1,1,0,0,45,0,0,0,1,0,0,0,0,1,0,0,0,0,0
32638,34,7,0,0,0,0,40,0,0,0,0,0,0,1,0,0,0,0,0,1,0
32639,65,10,1,0,401,0,14,0,0,0,0,0,0,0,1,0,1,0,0,0,0
32640,46,9,1,1,0,0,40,0,0,0,1,0,0,0,0,1,0,0,0,0,0
32641,41,9,1,1,0,0,60,0,0,0,1,0,0,0,0,1,0,0,0,0,0
32642,48,13,1,0,0,0,35,0,0,0,0,0,1,0,0,0,1,0,0,0,0
32643,71,5,1,1,0,0,39,0,0,0,1,0,0,0,0,1,0,0,0,0,0
32644,26,13,1,1,0,0,40,1,0,0,0,0,1,0,0,0,1,0,0,0,0
32645,47,9,1,0,0,0,40,0,0,0,1,0,0,0,0,0,0,0,0,0,1
32646,21,10,1,0,0,0,43,0,0,0,0,0,1,0,0,0,1,0,0,0,0
32647,23,9,0,1,0,0,40,0,0,0,0,0,1,0,0,0,0,0,1,0,0
32648,65,9,1,1,0,0,55,0,0,0,0,0,0,0,1,0,1,0,0,0,0
32649,60,9,0,0,0,0,38,0,0,0,0,0,1,0,0,0,1,0,0,0,0
32650,19,9,1,0,0,0,25,0,0,0,0,0,1,0,0,0,0,1,0,0,0
32651,35,9,1,1,0,0,40,0,0,0,0,0,1,0,0,0,0,0,0,1,0
32652,32,9,1,1,0,0,40,0,0,0,1,0,0,0,0,1,0,0,0,0,0
32653,36,9,1,1,0,0,38,0,0,0,1,0,0,0,0,1,0,0,0,0,0
32654,24,9,1,0,0,0,20,0,0,0,0,0,1,0,0,0,1,0,0,0,0
32655,45,9,0,0,0,0,40,0,0,0,0,0,1,0,0,0,0,0,1,0,0
32656,48,12,1,1,0,0,48,1,0,0,1,0,0,0,0,1,0,0,0,0,0
32657,20,10,1,0,0,0,25,0,0,0,0,0,1,0,0,0,1,0,0,0,0
32658,51,10,1,1,0,0,50,1,0,0,1,0,0,0,0,1,0,0,0,0,0
32659,24,9,0,1,0,0,60,0,0,0,0,0,1,0,0,0,1,0,0,0,0
32660,39,12,1,0,0,0,38,0,0,0,0,0,1,0,0,0,1,0,0,0,0
32661,21,10,1,0,0,0,30,0,0,0,0,0,1,0,0,0,1,0,0,0,0
32662,49,13,1,0,0,2415,3,1,0,0,1,0,0,0,0,0,0,0,0,0,1
32663,30,9,1,1,0,0,40,0,0,0,0,0,1,0,0,0,1,0,0,0,0
32664,68,14,1,0,0,0,5,0,0,0,0,0,0,0,1,0,1,0,0,0,0
32665,30,14,1,1,0,0,50,0,0,0,1,0,0,0,0,1,0,0,0,0,0
32666,49,9,1,1,0,0,40,0,1,0,0,0,0,0,0,0,1,0,0,0,0
32667,24,10,1,1,0,0,50,0,1,0,0,0,0,0,0,0,1,0,0,0,0
32668,40,13,1,0,0,0,40,0,0,0,0,0,1,0,0,0,1,0,0,0,0
32669,23,9,0,1,0,0,32,0,0,0,0,0,1,0,0,0,0,0,1,0,0
32670,41,12,1,0,0,0,40,1,0,0,1,0,0,0,0,0,0,0,0,0,1
32671,23,9,1,0,0,0,30,0,0,0,0,0,1,0,0,0,1,0,0,0,0
32672,48,9,1,0,0,0,16,0,1,0,0,0,0,0,0,0,1,0,0,0,0
32673,42,16,0,0,0,0,36,0,1,0,0,0,0,0,0,0,0,0,0,1,0
32674,37,10,1,1,0,0,40,1,0,0,1,0,0,0,0,1,0,0,0,0,0
32675,32,5,1,1,0,0,40,0,0,0,1,0,0,0,0,1,0,0,0,0,0
32676,29,13,1,1,0,0,50,1,0,0,1,0,0,0,0,1,0,0,0,0,0
32677,58,9,1,1,0,0,40,1,0,0,1,0,0,0,0,1,0,0,0,0,0
32678,40,9,1,0,0,0,40,0,0,0,0,0,0,1,0,0,1,0,0,0,0
32679,40,14,1,1,99999,0,52,1,0,0,1,0,0,0,0,1,0,0,0,0,0
32680,33,7,1,0,0,0,34,0,0,0,0,0,1,0,0,0,0,0,0,1,0
32681,58,9,1,1,0,0,40,0,0,0,1,0,0,0,0,1,0,0,0,0,0
32682,32,9,1,1,0,0,40,0,0,0,1,0,0,0,0,1,0,0,0,0,0
32683,22,10,1,1,0,1602,8,0,0,0,0,0,1,0,0,0,0,0,1,0,0
32684,47,10,1,1,5178,0,40,1,0,0,1,0,0,0,0,1,0,0,0,0,0
32685,41,9,1,0,0,0,38,1,0,0,1,0,0,0,0,0,0,0,0,0,1
32686,41,10,1,1,0,0,40,1,0,0,1,0,0,0,0,1,0,0,0,0,0
32687,73,13,1,0,0,0,15,0,0,0,0,0,0,0,1,0,1,0,0,0,0
32688,56,11,0,0,0,0,40,0,0,0,0,0,0,0,1,0,0,0,0,1,0
32689,83,4,1,1,0,0,20,0,0,0,1,0,0,0,0,1,0,0,0,0,0
32690,22,9,1,0,0,0,60,0,0,0,0,0,1,0,0,0,0,0,0,1,0
32691,30,13,1,1,0,0,40,0,0,0,0,0,1,0,0,0,1,0,0,0,0
32692,41,12,1,0,0,0,50,0,0,0,0,0,0,0,1,0,1,0,0,0,0
32693,27,9,1,1,0,0,40,0,0,0,0,0,1,0,0,0,1,0,0,0,0
32694,35,13,1,0,15024,0,35,1,0,0,1,0,0,0,0,0,0,0,0,0,1
32695,37,9,1,1,1506,0,40,0,0,0,0,0,1,0,0,0,0,0,0,1,0
32696,48,9,1,1,0,0,46,0,1,0,0,0,0,0,0,0,1,0,0,0,0
32697,42,9,0,0,0,0,40,0,0,0,0,0,1,0,0,0,0,0,0,1,0
32698,35,13,1,1,0,0,40,1,0,0,1,0,0,0,0,1,0,0,0,0,0
32699,20,10,1,0,0,0,35,0,0,0,0,0,1,0,0,0,1,0,0,0,0
32700,33,13,1,1,15024,0,55,1,0,0,1,0,0,0,0,1,0,0,0,0,0
32701,25,10,1,1,0,0,80,0,0,0,1,0,0,0,0,1,0,0,0,0,0
32702,29,13,1,1,0,0,40,1,0,0,1,0,0,0,0,1,0,0,0,0,0
32703,47,10,1,1,0,0,40,0,1,0,0,0,0,0,0,0,0,0,0,1,0
32704,28,13,1,0,0,0,55,0,0,0,0,0,1,0,0,0,1,0,0,0,0
32705,20,10,1,0,0,0,20,0,0,0,0,0,1,0,0,0,1,0,0,0,0
32706,30,13,1,0,0,0,40,0,0,0,0,0,1,0,0,0,1,0,0,0,0
32707,48,12,1,0,0,0,40,0,1,0,0,0,0,0,0,0,1,0,0,0,0
32708,22,10,1,1,0,0,20,0,0,0,0,0,1,0,0,0,1,0,0,0,0
32709,57,6,1,1,0,0,35,0,0,0,0,0,1,0,0,0,1,0,0,0,0
32710,24,12,1,1,0,0,70,0,0,0,0,0,1,0,0,0,1,0,0,0,0
32711,32,4,1,1,0,0,35,0,0,0,0,1,0,0,0,0,0,1,0,0,0
32712,67,4,1,0,1086,0,15,0,0,0,0,0,0,0,1,0,1,0,0,0,0
32713,22,10,1,1,0,0,40,0,0,0,0,0,1,0,0,0,0,0,1,0,0
32714,20,9,1,1,0,0,40,0,0,0,0,0,1,0,0,0,0,0,1,0,0
32715,29,3,1,1,0,0,42,0,0,0,0,0,1,0,0,0,1,0,0,0,0
32716,37,9,0,1,0,0,40,1,0,0,1,0,0,0,0,1,0,0,0,0,0
32717,20,10,1,0,0,0,40,0,0,0,0,0,1,0,0,0,0,0,1,0,0
32718,30,13,1,0,0,0,40,0,0,0,0,0,1,0,0,0,1,0,0,0,0
32719,32,13,1,0,0,0,40,0,0,0,0,0,0,1,0,0,1,0,0,0,0
32720,23,10,1,1,0,0,40,0,0,0,0,0,1,0,0,0,0,0,1,0,0
32721,31,13,1,0,0,0,40,0,0,0,0,0,1,0,0,0,1,0,0,0,0
32722,39,9,1,1,0,0,60,1,0,0,1,0,0,0,0,1,0,0,0,0,0
32723,48,9,1,0,0,0,50,0,1,0,0,0,0,0,0,0,0,0,0,1,0
32724,38,11,0,0,0,0,40,0,1,0,0,0,0,0,0,0,0,0,0,1,0
32725,25,11,1,0,0,0,35,0,0,0,0,0,1,0,0,0,0,0,1,0,0
32726,22,9,0,0,0,0,24,0,0,0,0,0,1,0,0,0,0,0,1,0,0
32727,17,6,1,0,0,0,15,0,0,0,0,0,1,0,0,0,1,0,0,0,0
32728,44,13,1,1,0,0,52,1,0,0,1,0,0,0,0,1,0,0,0,0,0
32729,18,9,1,1,0,0,30,0,0,0,0,0,1,0,0,0,0,0,1,0,0
32730,37,6,1,1,0,0,40,0,1,0,0,0,0,0,0,0,0,0,0,1,0
32731,26,9,1,1,0,0,35,0,0,0,0,0,1,0,0,0,0,0,1,0,0
32732,43,10,1,0,0,0,28,0,0,0,0,0,1,0,0,0,0,0,0,1,0
32733,23,10,1,1,0,1504,40,0,0,0,0,0,1,0,0,0,0,0,1,0,0
32734,43,9,1,1,0,0,50,0,0,0,1,0,0,0,0,1,0,0,0,0,0
32735,45,9,1,1,15024,0,50,1,0,0,1,0,0,0,0,1,0,0,0,0,0
32736,34,9,1,1,0,0,35,0,1,0,0,0,0,0,0,0,0,0,1,0,0
32737,42,13,1,1,0,0,50,1,0,0,1,0,0,0,0,1,0,0,0,0,0
32738,22,10,1,1,0,0,44,0,0,0,0,0,1,0,0,0,1,0,0,0,0
32739,38,9,0,0,0,0,40,0,0,0,0,0,1,0,0,0,0,0,0,1,0
32740,35,9,1,1,0,0,40,0,0,0,1,0,0,0,0,1,0,0,0,0,0
32741,39,9,1,0,0,0,50,0,0,0,0,0,1,0,0,0,0,0,1,0,0
32742,44,10,1,1,0,0,40,0,0,0,1,0,0,0,0,1,0,0,0,0,0
32743,25,10,1,0,0,0,40,0,0,0,0,1,0,0,0,0,1,0,0,0,0
32744,54,14,0,0,0,1887,38,1,0,0,1,0,0,0,0,0,0,0,0,0,1
32745,22,10,1,1,0,0,50,0,0,0,0,0,1,0,0,0,0,0,1,0,0
32746,47,3,1,0,0,0,40,0,0,0,0,0,1,0,0,0,0,0,0,1,0
32747,36,13,1,0,0,0,40,0,1,0,0,0,0,0,0,0,0,0,0,1,0
32748,48,13,1,1,0,2415,50,1,0,0,1,0,0,0,0,1,0,0,0,0,0
32749,66,9,1,1,0,0,20,0,0,0,0,0,1,0,0,0,0,1,0,0,0
32750,58,3,0,1,0,0,48,0,0,0,1,0,0,0,0,1,0,0,0,0,0
32751,25,9,0,1,0,0,40,0,0,0,0,0,1,0,0,0,0,0,0,1,0
32752,30,9,0,0,99999,0,40,1,0,0,0,0,1,0,0,0,0,0,1,0,0
32753,51,10,1,1,0,0,40,0,1,0,0,0,0,0,0,0,1,0,0,0,0
32754,30,13,1,1,0,2559,40,1,0,0,0,0,1,0,0,0,0,0,1,0,0
32755,20,10,1,1,0,0,30,0,0,0,0,0,1,0,0,0,0,0,1,0,0
32756,57,13,1,1,0,0,50,1,0,0,1,0,0,0,0,1,0,0,0,0,0
32757,23,10,1,0,0,0,20,0,0,0,0,0,1,0,0,0,1,0,0,0,0
32758,33,9,1,1,0,0,35,0,0,0,0,0,1,0,0,0,1,0,0,0,0
32759,47,10,1,1,0,0,37,1,0,0,1,0,0,0,0,1,0,0,0,0,0
32760,54,9,1,0,0,0,40,0,1,0,0,0,0,0,0,0,1,0,0,0,0
32761,75,6,1,1,0,0,40,0,0,0,1,0,0,0,0,1,0,0,0,0,0
32762,36,10,1,1,0,0,50,1,0,0,1,0,0,0,0,1,0,0,0,0,0
32763,51,9,1,0,3325,0,40,0,0,0,0,0,0,0,1,0,1,0,0,0,0
32764,32,9,1,1,0,0,40,0,0,0,1,0,0,0,0,1,0,0,0,0,0
32765,20,9,1,1,0,0,40,0,0,0,0,0,1,0,0,0,0,0,1,0,0
32766,20,10,1,0,0,0,40,0,0,0,0,0,1,0,0,0,0,0,0,1,0
32767,41,13,1,0,0,0,40,1,0,0,1,0,0,0,0,0,0,0,0,0,1
32768,31,14,1,1,0,0,40,1,0,0,1,0,0,0,0,1,0,0,0,0,0
32769,56,9,0,0,0,0,36,0,0,0,1,0,0,0,0,0,0,0,0,0,1
32770,46,6,1,1,0,0,50,0,1,0,0,0,0,0,0,0,1,0,0,0,0
32771,59,9,1,1,0,0,40,1,0,0,1,0,0,0,0,1,0,0,0,0,0
32772,31,13,1,1,0,0,40,0,0,0,1,0,0,0,0,1,0,0,0,0,0
32773,20,9,1,1,0,0,23,0,0,0,0,0,1,0,0,0,0,0,1,0,0
32774,69,11,1,0,1848,0,50,0,0,0,0,0,0,0,1,0,1,0,0,0,0
32775,35,13,1,1,0,1977,50,1,0,0,1,0,0,0,0,1,0,0,0,0,0
32776,58,9,1,1,0,0,38,0,0,0,1,0,0,0,0,1,0,0,0,0,0
32777,21,10,1,0,0,0,45,0,0,0,0,0,1,0,0,0,1,0,0,0,0
32778,29,9,0,1,0,0,40,0,1,0,0,0,0,0,0,0,1,0,0,0,0
32779,53,9,1,1,0,0,40,0,0,0,1,0,0,0,0,1,0,0,0,0,0
32780,43,9,0,0,0,1848,40,1,0,0,1,0,0,0,0,0,0,0,0,0,1
32781,55,14,1,0,0,0,40,1,0,0,1,0,0,0,0,0,0,0,0,0,1
32782,29,10,1,1,0,2258,45,1,0,0,0,0,1,0,0,0,1,0,0,0,0
32783,37,13,1,0,0,0,30,0,0,0,0,0,1,0,0,0,1,0,0,0,0
32784,37,9,1,0,0,0,40,0,1,0,0,0,0,0,0,0,1,0,0,0,0
32785,41,13,1,0,0,0,40,0,1,0,0,0,0,0,0,0,1,0,0,0,0
32786,57,9,1,1,0,0,40,1,0,0,1,0,0,0,0,1,0,0,0,0,0
32787,41,9,1,0,0,0,40,0,1,0,0,0,0,0,0,0,0,0,0,1,0
32788,49,13,1,1,0,0,40,0,0,0,1,0,0,0,0,1,0,0,0,0,0
32789,61,10,1,1,0,0,56,0,0,0,1,0,0,0,0,1,0,0,0,0,0
32790,44,9,1,0,0,0,52,0,0,0,0,0,1,0,0,0,1,0,0,0,0
32791,20,10,1,1,0,0,60,0,0,0,0,0,1,0,0,0,0,0,1,0,0
32792,36,10,1,1,5178,0,50,1,0,0,1,0,0,0,0,1,0,0,0,0,0
32793,29,12,1,1,0,0,72,1,0,0,1,0,0,0,0,1,0,0,0,0,0
32794,51,7,0,0,0,0,40,0,0,0,0,0,1,0,0,0,1,0,0,0,0
32795,19,9,1,0,0,0,32,0,0,0,0,0,1,0,0,0,0,0,1,0,0
32796,53,6,0,0,0,0,40,0,0,0,0,0,0,1,0,0,0,0,0,1,0
32797,42,9,1,1,2885,0,40,0,0,0,1,0,0,0,0,1,0,0,0,0,0
32798,44,2,1,1,0,0,40,0,0,0,1,0,0,0,0,1,0,0,0,0,0
32799,37,8,1,1,0,0,40,0,0,0,1,0,0,0,0,1,0,0,0,0,0
32800,24,13,1,1,0,0,25,0,0,0,0,0,1,0,0,0,0,0,1,0,0
32801,30,9,1,1,0,0,35,0,0,0,1,0,0,0,0,1,0,0,0,0,0
32802,56,10,1,0,3325,0,45,0,1,0,0,0,0,0,0,0,1,0,0,0,0
32803,58,10,0,0,0,0,40,0,0,0,0,0,0,0,1,0,1,0,0,0,0
32804,20,9,0,0,0,0,40,0,0,0,0,0,1,0,0,0,0,0,0,1,0
32805,36,10,1,1,0,0,50,1,0,0,1,0,0,0,0,1,0,0,0,0,0
32806,26,13,1,1,0,0,40,0,0,0,0,0,1,0,0,0,1,0,0,0,0
32807,42,9,1,1,0,0,60,0,0,0,1,0,0,0,0,1,0,0,0,0,0
32808,24,10,1,1,0,0,45,0,0,0,0,0,1,0,0,0,0,0,1,0,0
32809,26,9,1,1,0,0,56,0,0,0,0,0,1,0,0,0,0,0,1,0,0
32810,19,10,1,0,0,0,25,0,0,0,0,0,1,0,0,0,0,0,1,0,0
32811,21,9,1,0,0,0,33,0,0,0,0,0,1,0,0,0,0,1,0,0,0
32812,43,16,1,0,0,0,40,1,0,0,1,0,0,0,0,0,0,0,0,0,1
32813,20,10,1,1,0,0,40,0,0,0,0,0,1,0,0,0,0,1,0,0,0
32814,47,9,0,0,0,0,40,0,1,0,0,0,0,0,0,0,0,0,0,1,0
32815,62,14,1,1,7688,0,40,1,0,0,1,0,0,0,0,1,0,0,0,0,0
32816,46,10,1,1,5013,0,60,0,0,0,1,0,0,0,0,1,0,0,0,0,0
32817,54,13,1,1,0,1902,40,1,0,0,1,0,0,0,0,1,0,0,0,0,0
32818,43,10,1,1,0,0,60,0,0,0,1,0,0,0,0,1,0,0,0,0,0
32819,34,9,1,1,0,0,80,0,0,0,0,0,0,1,0,0,0,0,0,1,0
32820,47,12,0,0,0,0,40,0,0,0,0,0,1,0,0,0,1,0,0,0,0
32821,58,9,1,1,0,0,40,1,0,0,1,0,0,0,0,1,0,0,0,0,0
32822,26,11,1,1,14344,0,40,1,0,0,0,0,1,0,0,0,1,0,0,0,0
32823,51,14,1,1,0,0,35,0,0,0,1,0,0,0,0,1,0,0,0,0,0
32824,53,15,1,1,0,1887,40,1,0,0,1,0,0,0,0,1,0,0,0,0,0
32825,53,12,0,0,0,0,37,0,0,0,1,0,0,0,0,0,0,0,0,0,1
32826,68,9,1,0,0,0,32,0,0,0,0,0,0,0,1,0,1,0,0,0,0
32827,46,13,1,0,0,0,45,0,1,0,0,0,0,0,0,0,0,0,0,1,0
32828,32,7,1,1,0,0,40,0,0,0,1,0,0,0,0,1,0,0,0,0,0
32829,42,13,1,1,0,0,40,0,0,0,1,0,0,0,0,1,0,0,0,0,0
32830,28,9,1,1,0,0,40,0,0,0,0,0,1,0,0,0,1,0,0,0,0
32831,67,12,1,1,0,0,50,0,0,0,1,0,0,0,0,1,0,0,0,0,0
32832,23,10,1,1,0,0,50,0,0,0,0,0,1,0,0,0,1,0,0,0,0
32833,27,6,1,1,0,0,40,0,1,0,0,0,0,0,0,0,0,0,1,0,0
32834,65,9,1,1,0,0,25,0,0,0,1,0,0,0,0,1,0,0,0,0,0
32835,22,13,1,1,0,0,50,0,0,0,0,0,1,0,0,0,0,0,1,0,0
32836,27,10,1,1,0,0,30,0,0,0,0,0,1,0,0,0,0,1,0,0,0
32837,30,7,1,1,0,0,40,0,0,0,0,0,1,0,0,0,0,0,1,0,0
32838,44,13,1,0,0,0,65,0,1,0,0,0,0,0,0,0,1,0,0,0,0
32839,35,13,1,1,0,0,40,0,0,0,1,0,0,0,0,1,0,0,0,0,0
32840,27,9,1,1,0,0,40,0,0,0,1,0,0,0,0,1,0,0,0,0,0
32841,36,13,1,1,0,0,40,0,1,0,0,0,0,0,0,0,0,0,1,0,0
32842,42,10,1,1,0,0,45,0,0,0,1,0,0,0,0,1,0,0,0,0,0
32843,32,10,1,1,0,0,34,0,0,0,0,0,1,0,0,0,1,0,0,0,0
32844,53,2,1,1,0,0,45,0,0,0,1,0,0,0,0,1,0,0,0,0,0
32845,41,10,1,0,0,0,40,0,1,0,0,0,0,0,0,0,0,0,0,1,0
32846,65,4,0,0,0,1668,31,0,0,0,0,0,0,0,1,0,1,0,0,0,0
32847,65,9,1,0,0,0,16,1,1,0,0,0,0,0,0,0,1,0,0,0,0
32848,21,10,1,1,0,0,40,0,0,0,1,0,0,0,0,1,0,0,0,0,0
32849,28,15,1,1,0,0,65,0,0,0,1,0,0,0,0,1,0,0,0,0,0
32850,39,14,1,1,15024,0,50,1,0,0,1,0,0,0,0,1,0,0,0,0,0
32851,52,13,1,1,0,0,40,1,0,0,1,0,0,0,0,1,0,0,0,0,0
32852,18,9,1,0,0,0,12,0,0,0,0,0,1,0,0,0,0,1,0,0,0
32853,62,6,0,0,0,0,40,0,0,0,0,0,0,0,1,0,0,0,1,0,0
32854,28,6,1,1,0,0,80,0,0,0,0,0,1,0,0,0,0,0,1,0,0
32855,41,13,1,0,0,0,40,0,0,0,0,0,1,0,0,0,0,0,1,0,0
32856,28,5,1,1,6849,0,35,0,0,0,0,0,1,0,0,0,1,0,0,0,0
32857,43,10,1,1,3103,0,70,1,0,0,1,0,0,0,0,1,0,0,0,0,0
32858,61,13,1,1,0,0,40,1,0,0,1,0,0,0,0,1,0,0,0,0,0
32859,26,14,1,0,0,0,10,0,0,0,0,0,1,0,0,0,1,0,0,0,0
32860,34,13,1,1,0,0,40,0,0,0,0,0,1,0,0,0,0,1,0,0,0
32861,21,9,1,1,0,0,20,0,0,0,0,0,1,0,0,0,0,0,1,0,0
32862,60,9,0,0,0,0,20,0,0,0,0,0,0,1,0,0,0,0,0,1,0
32863,28,9,1,1,0,0,35,0,0,0,1,0,0,0,0,1,0,0,0,0,0
32864,32,11,1,1,7298,0,70,1,0,0,1,0,0,0,0,1,0,0,0,0,0
